,review,type
1889,"Надеюсь вернуть деньги за данный аппарат. Купила телефон 6 октября, вечером, он стартовал в продажу 5. А уже 12 сдала в ремонт, при сдаче выяснилось, что у телефона деформирована задняя крышка, на что я не обратила внимания, так как телефон был в чехле. Перезвонили через неделю, причину поломки несмотря на то, что я настаивала не озвучили. Ремонт был гарантийным, поменяли батарею, разъем, и часть корпуса. Так как между продажей и поломкой прошло 6 дней, требую возврата средств, пока без результата. Экран, камера (снимала в помещении, правда при хорошем освещении, результат понравился), большой объем батареи, за 6 дней пользования всего одна зарядка, она же и последняя Телефон на 6-ой день использования работать перестал.",/img/svg/review-smile-1.svg
1890,Достойный апарат лучше чем редми нот 9 про но дороже Батарея держит 2 дня при полной нагрузки телефона Батарея 6800мач дисплей Завышена цена не маленький по габаритам но в руке впринципе лежит хорошо мало аксесуаров,/img/svg/review-smile-3.svg
1891,"Телефон хороший, если всё правильно настроить. Пользуюсь телефоном несколько дней и немного обалдеваю от батареи. При активном пользовании заряда хватает на 2 дня. Камера при желании может делать неплохие снимки. Батарея Динамик оставляет желать лучшего. Можно его улучшить с помощью эквалайзера или просто привыкнуть.",/img/svg/review-smile-4.svg
1892,"M51 лучший для просмотра видео. M51 габаритный смартфон,но для просмотра видового контента,то что надо. От просмотра видео получаешь только положительные эмоции.Чёткость картинки в цвете и белый цвет в норме.Можно не думать о заряде аккумулятора,ёмкость батареи достаточна.NFC работает мгновенно,причём на расстоянии от терминала.В общем, мне всё нравится,поэтому и купил. Необходимо докупать бампер,защитное стекло.",/img/svg/review-smile-4.svg
1893,"отличная модель, очень понравилось совутую телеф агонь вапще саветую всем топ телеф вапще имба нету",/img/svg/review-smile-4.svg
1894,"хорошая модель, понравилось За эти деньги, 9990р …не покупайте, слишком уж загнули цену, максимум ему цена 9000р , как и был Хотел купить, держал в руках, понравился Загнули цену",/img/svg/review-smile-3.svg
1895,"хорошая модель, понравилось Смарт отлич.,игрушки только так тянет,камера хор.,звук в наушниках хорош Батарея,есть несколько режимов эконом батарею,чехлы+защитное стекло+для камеры защ.ст.на алике купил за 290р.все вместе micro usb зарядка",/img/svg/review-smile-3.svg
1896,"Мне понравилось. Один из лучших телефонов которыми пользовалась. В руке лежит удобно, нет проблем с отпечатков и функционированием дисплея. Пользуюсь месяц. Устраивает все и больше. Очень хорошая камера на мой взгляд. Не смотря на быструю зарядку (за пару часов до 100%) держится весь день. Смотрю на нем видио, сижу в соц сетях и играю и вечером 25-45%. По моему за такую цену это идеально. Не понимаю почему их сняли с общих продаж. Мало где найдешь на него чехлы и защиту.",/img/svg/review-smile-4.svg
1897,"Да нормально все Кто привык к нокиа - берите n8 - все работает безупречно. Не читайте коменты - весь негатив пишут конкуренты. Если возникают сомнения, посмотрите тесты N8 в сравнении c другими моделями-конкурентами! В отличие от айфонов и андроидов удобно держать в руке. Пользоваться удобно и практично! Пока нет",/img/svg/review-smile-4.svg
1898,"проверяйте перед покупкой!!!! для того что бы не купить бракованый nokia n8 нужно при просмотре телефона в магазине набрать *#0000#, функцыя есть бесплатной, в ней будет описаны данные телефона, дата прошивки должна быть не раньше 2011 года, самый лутший вариант прошивки 01.03.11 Экран, камера, Simbian, звук, множество выходов и т. д. и т. п. ксеноновая вспышка и всего один динамик",/img/svg/review-smile-4.svg
1899,"Телефон супер, жаль что Нокию разорили С момента покупки этого телефона прошло уже 5 лет, но ребята он до сих пор работает. Почитав комментарии я выскажу свое мнение про этот телефон. Марка Нокиа славилась надежностью, простотой в использовании. А кто писал что симбман старая и неудобная, ну тут уж дело привычки, да и в инструкциях Нокий всегда описаны все возможности телефона и симбы. Работать с телефонной книгой так же просто как в андроиде или яблоке, то же самое и журнала вызовов касается, можно поштучно а можно отмечать несколько которые надо удалить. За пять лет единствнный поход в сервис был связан с перепайкой юсби порта так как из-за этой неисправности через каждые полминуты вылетало сообщение подключите юсби. Что касается аккумулятора то его хватает надолго даже несмотря на его емкость, отключайте интернет соединение если вы его не используете и gpsможно отключить когда они не нужны именно они расходуют большую часть энергии и яркость экрана поменьше поставьте и будем вам счастье. Корпус,камера, мультимедиа,памяти хоть отбавляй, поддерживает флешки правда только до 32 ГБ, но эта проблема решается с помощью подключния через юсби-otg карт-ридера для микроСД карточки с карточкой большего объема и ничего не виснет. На мой взгляд недостатков нет, просто надо уметь пользоваться Нокиями и все будет в порядке.",/img/svg/review-smile-4.svg
1900,"В общем, не впечатлил!.. Ничего снигшибательного, очередной флагман. Стоит в одном ряду с HTC Desire, Samsung Galaxy S и iPhone. Спешить с покупкой не стоит. Просто придите в магазин, поюзайте, и подумайте - брать или нет. Плюсы: конечно, камера! Снимки хорошие! Не скажу - отличные, отличные на зеркалке! HDMI-разъём, приятная вещь! Отснятым HD-видео можно любоваться на большом экране! Три рабочих стола - ну наконец-то, всё можно персонализировать и разложить по полочкам! То есть по столам)) Яркий амоледовский дисплей - не будет меркнуть на солнце! (не тестила, так как юзала в помещении) Третья версия блютус - ну отлично!!! Ускоряемся!!! Ну а минусы, это конечно батарея емкостью всего 1200мАч. С такой начинкой... Почему не сделали 1500мАч? Обидно... Опять Simbian... Честно, надоело уже... Это лично моё отношение... Ну вроде, пока то, что успела поюзать, всё.",/img/svg/review-smile-2.svg
1901,"Мне более чем достаточно возможностей Ноклы восьмой 1 Экран(стеклышко)2 Камера 3Качество сборки 4Корпус Метал 5 Качество материалов(упал на асфальт 1,5м успел помолиться пока он летел, тяжелая модель скорость набрал быстро, думал хана телу, страшно было поднимать, а ему хоть бы что поцарапался в легкую)Обновился на Аньку все устраивает. Комплектация. Сертефикаты(решил в течении суток, поставил прогу ,заказал личный сертификат) Все!",/img/svg/review-smile-4.svg
1902,"Хороший конкурент айфону Много пишут про эту модель сама перед покупкой читала эти отзывы усвоила не скольно правил: 1)перед покупкой посмотрите трейлер трон и пальцем прикройте датчик света если черное стало фиолетовым то просите другой телефое 2)проверьте производителея по серийному номеру *#06# 7 и 8 цифра в номере и есть производитель 02 ,20 и 13 плохо остальные хорошо) Покупайте модели по новее)) 1)Камера ооо она великолепна качество шикарное. Видео тоже бесподобно 2)Всевозможные приложения скачала фотопереводчик то есть фоткаешь что нужно перевести он распознает и переводит,учусь на переводчика очень в этом плане помогает. 3)Скорость работы быстрая,многие даже у кого айфоны просто диву даются как быстро все)телефон моментально реагирует на прикосновения не как у всяких LG ,Samsung по пять раз по экрану проводишь чтобы с реагировал. 4)Интернет ,быстро) Часто сижу)нравится) насчет денег подключите безлимитку у меня мегафон всего 150 рублей в месяц и сидишь себе скоолько влезет. Их еще много)куча приложений) вообщем игрушка для взрослых) 1)Зарядка быстро заканчивается,но есть выход ставишь энергорежим и чики пуки) конечно есть вы любите постоянно что то делать в телефоне наверно не подходит эта модель хотя мне кажется не один телефон не продержится стаким хозяином. 2)очень гладкий ,значит скользкий,ну и здесь есть выход силиконовый чехол)и не скользит и телефон в безопасности)",/img/svg/review-smile-4.svg
1903,"Не так плох, как о нем говорят В общем телефон неплох. Можно бесплатно (или платно)добрать чего-нибудь из магазина OVI и настроить его под себя.Совет:грузите нокийцев по максимуму - требуйте раскрытия приемов управления телефоном. Лучше, чем другие нокийские телефоны. Скорректированная оценка:через 2 дня после работы глухо завис и вообще не реагировал ни на что.Батарею не вытащить и тлф не обнулить.Висел с белым экраном 7 часов,потом вырубился.После беседы ребята из Нокии прониклись и сразу выправили все косяки.Залили новые карты и прописали классное управление звонками (управляю вызовами по одному или списком).Тлф теперь летает и не косячит. Пока доволен - не знаю как долго.",/img/svg/review-smile-2.svg
1904,"не берите китай, и не забивайте тел.разной ненужной фигнёй)и будет всё ок!) у меня финский..на симбиан анне)))ребята...это чудо, просто маленький компьютер)))я от него в восторге..ничего не тупит)возможность чтение вордовских документов...(для меня очень важное)..наушники играют не хуже косс..дизайн супер)памяти завались) камера, память, дизайн))да весь телефон сплошное преимущество)))подключение к телевизору и к флешкам))) нет))",/img/svg/review-smile-4.svg
1905,"Стоит подождать доработанной версии Всем привет! Тема для меня очень неприятная, так как меняю телефон Nokia N8 уже второй раз. Мне очень нравиться его дизайн и функции, но работает он очень не стабильно, а именно модель, выпущенная 18.09.2010: 1)Пользуешься GPS, изредка зависает; 2)Пропадала связь в первом телефоне, однако во втором была стабильной; 3)Первый телефон работал отлично с флешкой 16 Гиг, второй при подсоединении 8 Гиг накрылся процессор; 4)Первый давал постоянно сбои с использованием наушников, второй же работал отлично. Телефон покупал в Германии в супермаркете электроники Saturn. Отдал 450€. Поэтому полагаю, что дело не в подделке. Однако всё равно хочу купить эту модель, так как надеюсь на более позднюю лучшую сборку. Никому не советую покупать это [censored] выпущенное 18.09.2010! Проверить версию вы сможете сразу же в магазине набрав на телефоне код *#0000#. От всей души, желаю всем удачи в покупке удачной модели! Дизайн и функции Нестабильность при незначительной загрузке памяти.",/img/svg/review-smile-1.svg
1906,"так себе девайс телефону красная цена 10000 руб а не как 20000 взбесило то что аккумулятор не сменный и короткий нестандартный usb-кабель(у всех нокл такой кабель) одним словом так себе телефон который уже устарел до своего выхода на свет функционально насыщен тормозит в галерее а именно кинематика никакая(коснулся потянул а отклик где??????? ааа вот секунды 1,5 прошло и вот реакция) gps тормозной; яблоко4 5 раз подряд загрузит карты и определит местоположение со всеми украшалками а нокла только загрузит карту кое как с тормозами камера 12мп а толку ноль потому что нет оптики хорошей и четкого алгоритма работы обработки изображения с матрицы а означает что мобила дешевая мыльница работать в инете сложно по потому что опять притормаживает",/img/svg/review-smile-2.svg
1907,"отличная модель, очень понравилось Пользуюсь им примерно 12 дней. Пока не нарадуюсь) Плотность пикселей больше чем на Самсунг М11. Экран покрыт олефобным покрытием, что не может не радовать. Батарея тут 5К мАч на деле, а не рекламы ради. Оперативка (а её тут не 4, а 3.8ГБ) хватает за глаза: у меня установлен лаунчер от компании майкрософт, а он жрёт около 300.мб. оперативки, включены все сервисы и синхронизации продуктов Гугл и Майкрософта, на фоне с десяток открытых страниц, включено онлайн радио, около 8 виджетов с постоянными обновлениями инфы, но он даже не думает тормозить. На счёт игр - не в курсе, не играю. Постоянная память в 64ГБ мне за глаза, в основном все файлы, документы храню в облаках Гугла и Майкрософта. Связь. А вот тут он меня реально обрадовал, так как тут есть VoLTE  Производитель выпускает обновления, а не забивает на бюджетники, как это делают именитые компании. NFC работает без глюков. Про отпечатки ничего не скажу, не пользуюсь. В системе Андрюши, в настройках, есть пару плюшек от производителя, потратьте время, полазейте. Так же обрадовал блютуз 5, который работает на всё 5+. Ещё еть чехол в комплекте. WiFi ловит отлично даже через стены, он тут последней версии ""ac"", т.е. - всеядный, дружит с другими версиями WiFi. Раздавать и принимать может как 2,4ГГц, так и 5ГГц. Но настроить 5 или 2,4 в ручную не получится, он сам определит какой раздавать или принимать - это крайне удобно. Я его ещё не полностью изучил, ""знакомлюсь"" с ним на ходу, возможно что что-то упустил. Экран, батарея, связь, блютуз, вай-фай, оперативка. За такую стоимость пока не нашёл",/img/svg/review-smile-4.svg
1908,"отличная модель, очень понравилось Телефон - бомба! ТТХ за смешную цену: батарея, память, процессор, неплохая камера и звук. Многозадачность. Наушники не очень",/img/svg/review-smile-4.svg
1909,"ожидал большего У меня с данным телефоном не сложилось с самого начала. Я заказал в темно синем цвете с переливом и при проверке в магазине нового с распечатанной при мне коробки, возле камеры я нашел черное пятно в градиенте окраса. Не сказать что я был огорчен, то ничего не сказать. Но меня это не остановило и я решил заказать такой же но в черном цвете. С этим уже повезло больше и брака я на нем не нашел. Но вот пользовался я им недолго, так как с интерфейсом от Huawei я не смог сдружится. Для меня чистый Android все таки эталон и по удобству и по комфорту использования, вот его бы на этот девайс с коробки и нормальный слот для карт памяти и цены бы ему не было. Топовые характеристики, камера почти как у старшего брата, снимает просто превосходно, максимум чего не хватает так это такого же Зума, но здаеться мне что в реальной жизни мало кто из нас будет им пользоваться по максимуму, хотя его наличие как минимум будет согревать внутренне я. Oled дисплей конечно вещь, когда кладешь рядом с обычным IPS того же iphone разницу в черном цвете видно сразу, а в придачу Oled еще и экономнее расходует акум. Always on дисплей тоже крутая вещь, хоть конечно и сделана не так круто как у Samsung, но тем не менее приятно что такое есть. Отпечаток пальца работает просто отвратительно да и срабатывает раз через 3 раза. Но больше всего претензий у меня к интерфейсу, он перегружен программами и всяким лишним софтом от Huawei, который удалить невозможно, да и еще он периодически напоминает тебе про себя. Этого я не смог понять ведь зачем мне их сервисы когда там уже есть гуглосервисы, а регаться там мне как минимум лень, как максимум оно мне нафик не сдалось. Всякие свайпы тоже работаю криво, как например открытие камеры с экрана блокировки, меня чаще перекидывало на ввод пароля нежели на камеру, да еще и с экрана блокировки неразблокировав телефон я не мог уйти. Сам интерфейс камеры перегружен до невозможности всем чем токо можно. А до некоторых функций надо еще догадаться как добраться, да и то когда открываешь то меню можно снова потеряться и забыть что ты искал. Еще к существенным минусам могу отнести какойто непонятный формат карт памяти который Huawei непонятно зачем начала использоваться в своих телефонах. Вот у меня есть 2 карты microSD на 200 и 400 гб соответственно, и увы с этим телефон я их не могу использоваться. Вот реально не iphone который вообще без карт памяти но ребята с Huawei тоже решили ""отличится""",/img/svg/review-smile-2.svg
1910,"хорошая модель, понравилось Очень разочаровал отсутствие громкой связи в автомобиле с этим устройством. Все работает отлично, фото отличные, батарея держит заряд 2 дня при среднем использовании: звонки, почта, сообщения. Не привязывается к головным устройствам автомобилей, старше 3 лет, постоянный сбой, продавец ответил, что нужно узнавать перед покупкой, совместим ли он с Вашим авто(((((",/img/svg/review-smile-3.svg
1911,"отличная модель, очень понравилось Отличный смартфон, купил именно его так как ранее был его предшественник Huawei P9, по габаритам он небольшой и удобный, камера очень хорошая, шустрый давольно, сравнивал с Айфон XS и разных моделей и он лучше них, особенно его приближение , очень мне нужно для работы, не зря что купил, у коллеге на работе такой же и он тоже в восторге хотя раньше он сидел на Сони и Самсунге . Замечены не были.",/img/svg/review-smile-4.svg
1912,"Класс берите Во-первых камера, очень хорошие фото. Проц игровой. Батарея. Интерфейс. Оболочка не лагает. Видеосъёмка. Всё!",/img/svg/review-smile-4.svg
1913,"За свою цену лучший компактный аппарат, у кого денег много можно смотреть на S10 Брал в Скаймаркете за минимальную цену, телефон интересен только этим - низкой ценой. Топовые возможности за небольшую цену. В данном сегменте лучше брать Самсунг S10, но он ощутимо дороже. AOD, подэкранный сканер, джек для наушников и какой-никакой ЦАП. Отличный настраиваемый экран, шустрая память, хорошая связь во всех режимах. Добротные камеры и вообще везде видно тяжелый труд и старания китайцев, труда в этот аппарат, как и в старшую модель, вложили немало. Батарея небольшая, но держит долго, можно ставить темные темы, которые экономят потребление экрана, также очень экономные встроенные чипы GPS, Wifi, NFC, почти нет смысла их выключать для автономии. Нет беспроводной зарядки, а у Самсунг S10 есть, сэкономили на патентах, из-за этого не поддерживаются стандартные microSD карты и нет эппловской ""умной полоски"" в интерфейсе (приходится пользовать стандартные три кнопки андроида, т.к. родные свайпы ни о чем)",/img/svg/review-smile-3.svg
1914,"отличная модель, очень понравилось Камера Начинка MagSafe Ударостойкий Комплектация",/img/svg/review-smile-4.svg
1915,"Не стоит своих денег. Сразу продал. Материалы корпуса и камера. Начинка мощная. Нельзя 2 физические сим вставить, только е-сим которая не везде поддерживается, нельзя карту памяти вставить. Батарея ни о чем. Экран всего 60 Гц, (Флагману в 2020 году стыдно не иметь хотя бы 90 Гц). Комплектация плохая. За 5G не вижу пока смысла переплачивать (его все равно еще на просторах СНГ нету). Цена не оправдана. Точно не топ за свои деньги.",/img/svg/review-smile-2.svg
1916,"В Калининграде Зп была -30к, в Питере -100/120, поэтому и купил -зп позволяет Ходил с 5 айфоном . Перешёл на Samsung s6 флагман ! Потом на Сяоми ми 8 (флагман). Вернулся обратно на айфон - и естественно флагман . Не увидел смысла платить за про версию -мне же просто звонить Меня лично устраивает все ! Особенно , что нет шима, и у меня теперь не болят глаза - как это было с сяоми 3года !!!(напомню -флагман от сяоми ) Нигде не найти - блок зарядки",/img/svg/review-smile-4.svg
1917,"Советую, магия Apple и все такое, ну и это статусный флагман со всем что нужно Купите 20w и будет счастье Если переходить с 7 и ниже, то кайф обеспечен Также можно перейти с любой X-модели, но вот с 11 только если есть возможность В любом случае советую Камера(просто топ) Звук Тактильная отдача Нет разницы практически с 12 про Экран по всем параметрам Внешний вид(дизайн) Экосистема(разные фишки iOS и в целом взаимосвязь гаджетов компании Apple) Face ID(работает даже в абсолютно полной темноте) Связь(чип Qualcomm) Аккумулятор(на 1,5-2 дня хватит при экранном времени в 6-8 часов) Запас мощности на 3-4 года(но это не всем подходит, однако..) Отсутствие сетевого зарядного устройства в принципе, лишь только сетевой кабель lighting-usb-c Худая комплектация(наклейка всего 1шт)",/img/svg/review-smile-4.svg
1918,"отличная модель, очень понравилось Шустрый смартфон с хорошей камерой и довольно мощной начинкой, имеющий при этом кучу разных фич типа быстрой зарядки, сканера пальца, NFC и т.д. Цена, процессор, батарея, функция быстрой зарядки, сканер отпечатка, модуль бесконтактной оплаты, камера, комплектация, гарантия вес у него внушительный, для меня это скорее достоинство, поскольку смартфон должен быть смартфоном, а не пластмассовой звонилкой. Просто считаю своим долгом предупредить)",/img/svg/review-smile-4.svg
1919,"Отличный выбор После 2 месяцев использования работает как новый несмотря на то, что память забил почти под завязку. Наличие множества приложений разной направленности его не смущает. Чистый андроид, NFC, сканер пальца, батарея, дизайн Не нашел",/img/svg/review-smile-4.svg
1920,"отличная модель, очень понравилось Взяли жене вместо Редмика. Очень довольна этим девайсом. Экран сочный, яркий, примем сигнала отличный. При установке приложений тормозов не наблюдаю. Модель получилась у хайскрина очень сбалансированная. быстрый, удобный, относительно недорогой серьезных нет",/img/svg/review-smile-4.svg
1921,"Не рекомендуются к покупке, в данной ценовой категории есть куда более лучшие де не советую покупать телефоны компании хайскрин. стандартный телефон стандартная начинка. отсутствие поддержки от производителя (1 патч за 2 года) множество косяков в голом андроиде.",/img/svg/review-smile-2.svg
1922,"Если Вы редко играете в нетребовательные игры, или не играете совсем, Вам сюда. Хорошая модель за свои деньги Цена. Дешёвый, но достаточно производительный, есть сканер отпечатка и NFC, комплектуется силиконовым чехлом, стеклом и зарядным устройством с технологией Quick Charge 3.0 NFC плохо работает с дешёвыми терминалами, сканер отпечатка слабоват, экран немного выпуклый- защитное стекло по краям не ложится, остался воздух, из-за которого тачскрин плохо срабатывает.",/img/svg/review-smile-3.svg
1923,"отличная модель, очень понравилось 1. Экран ( посмотря на него понял , что ненавижу олед )2. На улице экран достаточно яркий ( даже не на максимуме )3. Сборка4. Задняя крышка ( прикольно шершавая )5. Батарея ( это и так ясно )6. Кнопка включения ( он имеет особую текстури и по это её удобно нащуповать )7. Система (так как это почти голый андроид , то лагать там нечему) Динамики ( довольно херовые )Отпечаток пальца ( так же херовый )",/img/svg/review-smile-4.svg
1924,"хорошая модель, понравилось Идеальная для такой цены камера, отличная производительность, стильный корпус, быстрая зарядка, большой объем памяти, отличные внешние динамики Небольшой объём батареи,хватает при умеренном использовании(соцсети,интернет поиск,камера) на неполный световой день,но проблему можно решить павер банком или режимом экономии заряда. При большом количестве открытых программ и высокой температуре внешней среды может достаточно сильно перегреваться. Проблемы с датчиком приближения при разговоре,как и почти у всех сяоми(Невозможно слушать голосовые сообщения и при разговоре постоянно включается выключается экран.",/img/svg/review-smile-3.svg
1925,"Рекомендую =) Очень доволен, до этого пользовался Mi A1 и понял что с чистого андроида я уже не уйду никуда. Думал взять Mi A3, но этот мне намного больше нравится из-за дисплея без вырезов и что он Full HD Камера отличная, дисплей шикарный (особенно после Mi A1 небо и земля, потому что есть олеофобное покрытие, ну и то что 18:9), процессор на полную не использовал, но знаю что его хватает для абсолютно любых задач, сборка отличная, убрали мелкие косяки которые были в Mi A1 Мог бы сказать про отсутствие мини джека, но в комплекте есть переходник. А так как у меня беспроводные наушники, то мне всё равно на него",/img/svg/review-smile-4.svg
1926,"Я его настоятельно рекомендую к покупке Это однозначно камера, потом голый андроид, мощный процессор, type-c разём, full hd дисплей, да и цена просто Слабовата батарея, и нет NFC",/img/svg/review-smile-4.svg
1927,"отличная модель, очень понравилось Лучший телефон! Камера отличная ,проц агонь,прошивка вообще выше всех похвал !! В сравнении с MIUI она работать намного быстрее и стабильный. Xiaomi Mi A2 6/128 пользуюсь уже более 7 месяцев при более 2000 фото в галерее и кучи приложений работает как новый. Недостатков нет. А если учитывать то что он сейчас стоит 4000 грн 4/64 то это просто халява.",/img/svg/review-smile-4.svg
1928,"хорошая модель, понравилось Пользуюсь больше недели, но меньше месяца, и я доволен покупкой. Раньше я сидел на устройстве за 5000 рублей. Он очень быстро перегревался после того как прошло полгода он стал невыносимо лагать. Но когда я купил Xiaomi MI A2 я был в восторге. 1) быстрая зарядка реально быстрая, зарядиться с 0 до 100 за полтора часа ( блок питания с функцией быстрой зарядки идёт в комплекте). 2) Хорошая камера. 3) Чехол в комплекте. 4) Не лагает при нагревании. Также у голого андроида куча своих фишек, которые найдешь при использовании. Нет геолокация, нет разъема для наушников ( но есть переходник который идёт в комплекте), также из плюса вытекает минус, из-за того что камера хорошая она сильно выпирает, из-за чего не очень удобно печатать на нём и даже чехол идущий в комплекте не спасает не спасает, также из-за тонкости телефона здесь не очень сильная батарея, отсутствие разъема под карту памяти",/img/svg/review-smile-3.svg
1929,"Советую подумать над этими минусами. Хороший телефон за эту цену. Камера огонь, процессор хороший, и быстрый но перегревается в жару,фронталка тоже хороша. Ботарея слабенькая,но с повербанком норм, не всегда срабатывает датчик приближения и нет 3.5 жека но для меня эти минусы не существенные.",/img/svg/review-smile-3.svg
1930,"Ціна/якість - норм. За свої гроші апарат хороший і 200$ вартує. Якщо маєте більше грошей беріть щось краще. Дизайн, динамік, новий формат дисплея, чистий андроїд, сканер, частково камера при ручних настройках фото. Дисплей середній (в meizu m6note кращий), селфі камера слабонька, відео теж середнє. Акум на один день без ігор.",/img/svg/review-smile-3.svg
1931,"Телефон работает очень шустро, рекомендую всем Советую сразу купить с переносной зарядкой. И про защитное стекло с чехлом не стоит забывать Камера снимает 4К видео, но при этом стабилизация уходит в минус, но при FullHD съёмке, стабилизация отличная, ещё и 60кадров в секунду. Процессор огонь, играю в танки на максималках, но Pubg тянет на средний настройках 30fps. Памяти хватает вполне, купил 128/6 за 11100₽. (новый, не б/у) цена дешёвая, потому что купил в Кыргызстане. Батарея садится медленно, но ёмкости не очень много, но достаточно. Быстро заряжается. Очень понравилась поддержка Quick charge. Заряжает 40 минут до 100% при непрерывном использовании игры в танки, батареи вполне хватает на 2,30 часа. Экран афигенный, яркий, при дневном освещении, экран видно отлично. А самое главное экран ооочень гладкий, что я очень уважаю. Датчик приближения работает уныло, голосовые сообщения слушать неудобно, экран то включается, то выключается(аномалия). Быстро перегревается телефон, особенно процессор. Комплектация не ахти, чехол в мягкий, защищает только от жирных пятен на задней стороне экрана. Надо сразу покупать покрепче. Зарядка довольно достойная. Жалко что нет кожаной тряпочки, для экрана.",/img/svg/review-smile-4.svg
